steps,avg_rewards,episode_step,episode_head,eps_list,episode_loss,q_record,episode_reward,episode_times,episode_relative_times,eval_rewards,highest_eval_score,eval_stds,eval_steps
789,0.014235724343452593,789,7,1.0,,,0.014235724343452593,1.6314003467559814,3.332819700241089,0.0,0.0,0.0,50566.0
1244,0.01121697110240347,455,4,1.0,,,0.00819821786135435,0.8929092884063721,4.245964527130127,0.0,0.0,0.0,101152.0
1896,0.011397255147264024,652,7,1.0,,,0.011757823236985132,1.1298811435699463,5.390722274780273,0.0,0.0,0.0,151284.0
2776,0.012515285326808224,880,2,1.0,,,0.015869375865440825,1.844834327697754,7.250536203384399,0.0,0.0,0.0,201750.0
3101,0.011184927824186158,325,1,1.0,,,0.005863497813697898,0.5554418563842773,7.825469017028809,0.0,0.0,0.0,252795.0
3311,0.009952248911916586,210,5,1.0,,,0.00378885435056873,0.3527092933654785,8.187774181365967,0.0,0.0,0.0,302835.0
4061,0.010464701646872394,750,4,1.0,,,0.013539418056607239,1.4226253032684326,9.61967396736145,0.0,0.0,0.0,352962.0
4947,0.01115651795902522,886,2,1.0,,,0.015999232144095,1.4858100414276123,11.12114143371582,0.0,0.0,0.0,403195.0
5185,0.010394393861190308,238,7,1.0,,,0.0042974010785110294,0.39266324043273926,11.53026008605957,,,,
5393,0.009730033001629633,208,7,1.0,,,0.003750785265583546,0.3557300567626953,11.895369529724121,,,,
5803,0.009517793089722873,410,7,1.0,,,0.007395393970655276,0.6687483787536621,12.573138952255249,,,,
6302,0.009473810112588882,499,0,1.0,,,0.008989997364114972,0.7922139167785645,13.379153728485107,,,,
6848,0.009503033931474558,546,8,1.0,,,0.009853719758102678,0.921461820602417,14.314541816711426,,,,
8232,0.010607909653502114,1384,3,1.0,,,0.024971294039860346,2.2242472171783447,16.550850868225098,,,,
9003,0.010827969561330971,771,3,1.0,,,0.013908808270934965,1.3674538135528564,17.942469120025635,,,,
9491,0.010701621065309152,488,3,1.0,,,0.008806393624981866,0.8527731895446777,18.81129813194275,,,,
9904,0.010509865021278311,413,7,1.0,,,0.007441768316784871,0.6523172855377197,19.478931665420532,,,,
10734,0.01075848933141161,830,2,1.0,,,0.01498510260367767,1.4273486137390137,20.91973090171814,,,,
12012,0.011407464680899128,1278,6,1.0,,,0.023089020971674486,2.4298830032348633,23.367921590805054,,,,
12263,0.011063463218451941,251,7,1.0,,,0.004527435431955378,0.4702455997467041,23.863428592681885,,,,
12496,0.010736543627045604,233,3,1.0,,,0.004198151798918845,0.42453980445861816,24.29977822303772,,,,
12764,0.010468070811528542,268,6,1.0,,,0.004830141685670246,0.5054636001586914,24.814439058303833,,,,
13456,0.010555212386458625,692,8,1.0,,,0.012472327034920449,1.2626123428344727,26.092445850372314,,,,
13713,0.010308450112255134,257,3,1.0,,,0.004632917805574833,0.501002311706543,26.61154842376709,,,,
14498,0.01046273315004073,785,6,1.0,,,0.01416552605689505,1.5136971473693848,28.13398313522339,,,,
15411,0.010693483896768437,913,1,1.0,,,0.0164622525649611,1.7298545837402344,29.88002896308899,,,,
16112,0.010765861684189144,701,1,1.0,,,0.012647684157127513,1.3076879978179932,31.206474542617798,,,,
16315,0.010511991047865845,203,2,1.0,,,0.003657483867136762,0.3740572929382324,31.601308345794678,,,,
17011,0.010582551498343399,696,7,1.0,,,0.012558244111714884,1.2709949016571045,32.88156080245972,,,,
17396,0.010461306227487513,385,0,1.0,,,0.006945193372666838,0.7102766036987305,33.605645418167114,,,,
18106,0.01053665734358102,710,7,1.0,,,0.012797190826386216,1.3642752170562744,34.980085372924805,,,,
18344,0.010341515109757893,238,4,1.0,,,0.004292105861240997,0.4384477138519287,35.433321714401245,,,,
19228,0.01051123088052863,884,4,1.0,,,0.015942135545192273,1.477337121963501,36.91986060142517,,,,
19430,0.010309228439514031,202,5,1.0,,,0.003643147886032239,0.3871636390686035,37.327751874923706,,,,
19849,0.010230449808495384,419,4,1.0,,,0.007551976353861393,0.6830573081970215,38.01874756813049,,,,
20772,0.010408300878350728,923,2,1.0,,,0.016633088323287668,1.6072545051574707,39.6372172832489,,,,
21466,0.01046528557186468,694,3,1.0,,,0.012516734538367016,1.1832196712493896,40.83884000778198,,,,
21956,0.010422184965818336,490,3,1.0,,,0.008827462542103606,0.8179383277893066,41.67172861099243,,,,
23182,0.010722046866923426,1226,6,1.0,,,0.02211679910891686,2.0936264991760254,43.777201414108276,,,,
23458,0.010578432866139336,276,1,1.0,,,0.0049774868355598285,0.4804115295410156,44.2805438041687,,,,
24050,0.01058114264677165,592,7,1.0,,,0.010689533872064191,1.0317981243133545,45.321558475494385,,,,
24685,0.01060188000065474,635,5,1.0,,,0.01145211150986141,1.1097102165222168,46.44419193267822,,,,
25079,0.010520790194074599,394,6,1.0,,,0.007115018317708748,0.6883859634399414,47.14803743362427,,,,
25799,0.010576427120540756,720,8,1.0,,,0.01296881495858541,1.2173705101013184,48.3743257522583,,,,
26087,0.010456885102541287,288,3,1.0,,,0.005197036310564722,0.4843311309814453,48.87345910072327,,,,
26769,0.010496739122039718,682,2,1.0,,,0.01229016999946908,1.143327236175537,50.02522301673889,,,,
27094,0.01039808288303283,325,2,1.0,,,0.005859895888715983,0.5421862602233887,50.58290672302246,,,,
27549,0.010352479879463012,455,8,1.0,,,0.008209138711681581,0.7934942245483398,51.38843655586243,,,,
28203,0.010381849082614464,654,5,1.0,,,0.011791570833884196,1.0717213153839111,52.471174478530884,,,,
28437,0.010258639808860605,234,4,1.0,,,0.0042213853949215245,0.4005866050720215,52.88330388069153,,,,
29007,0.010259028353988574,570,2,1.0,,,0.010278455610387028,0.9789934158325195,53.871148347854614,,,,
29522,0.010240393061181886,515,5,1.0,,,0.009289993128040793,0.9074463844299316,54.78999423980713,,,,
30081,0.010237264412714445,559,1,1.0,,,0.010074574692407611,0.9678432941436768,55.76927852630615,,,,
30673,0.010245182312792164,592,1,1.0,,,0.010664831016911177,0.9901783466339111,56.772061586380005,,,,
30979,0.010159273385112593,306,0,1.0,,,0.005520191290415821,0.5041365623474121,57.29013991355896,,,,
31729,0.010219320392934604,750,0,1.0,,,0.013521905823145058,1.2988953590393066,58.59861898422241,,,,
32359,0.010239374729755675,630,8,1.0,,,0.011362417591735716,1.045517921447754,59.660577058792114,,,,
33141,0.010306089881703192,782,6,1.0,,,0.014108853542711587,1.421234130859375,61.09558868408203,,,,
33495,0.010239495447880225,354,1,1.0,,,0.0063770182861480895,0.5754449367523193,61.68608856201172,,,,
34286,0.010306731863393603,791,6,1.0,,,0.014273680378682907,1.3403239250183105,63.03839421272278,,,,
34851,0.010304796457744859,565,3,1.0,,,0.010188672118820243,0.9554092884063721,64.00931429862976,,,,
35040,0.010193615454519467,189,4,1.0,,,0.003411574257770554,0.34479522705078125,64.36763024330139,,,,
35831,0.010258341270096095,791,5,1.0,,,0.014271341835847112,1.309554100036621,65.68538331985474,,,,
36560,0.010303404627084088,729,5,1.0,,,0.013142396117327728,1.2467451095581055,66.9489688873291,,,,
37088,0.010291361122714495,528,7,1.0,,,0.009520576843060553,0.9289016723632812,67.89477348327637,,,,
37650,0.010289176388760094,562,6,1.0,,,0.010147168681723997,1.0085651874542236,68.91649293899536,,,,
38333,0.010319421259154658,683,5,1.0,,,0.012315582705195999,1.1921977996826172,70.1205883026123,,,,
39065,0.01036163467497852,732,7,1.0,,,0.013189933535177261,1.2522854804992676,71.38751530647278,,,,
39435,0.010308285237634147,370,8,1.0,,,0.006680523498216644,0.6416194438934326,72.04612851142883,,,,
40113,0.010335622705253105,678,1,1.0,,,0.012221907970961196,1.2112758159637451,73.26877927780151,,,,
40387,0.010259647159263306,274,8,1.0,,,0.004941358939977366,0.49158740043640137,73.77468585968018,,,,
41024,0.01027694520289919,637,8,1.0,,,0.011505106301046907,1.0810933113098145,74.8653359413147,,,,
41668,0.010295308153145014,644,0,1.0,,,0.011617440570844345,1.0983836650848389,75.98031449317932,,,,
41936,0.01022145201151599,268,2,1.0,,,0.004829953672597187,0.4493279457092285,76.44239711761475,,,,
42552,0.01023336013861311,616,1,1.0,,,0.011114561543799932,1.0794498920440674,77.53222227096558,,,,
43158,0.010242574153342406,606,1,1.0,,,0.010933625258039679,1.0902726650238037,78.6410300731659,,,,
43993,0.010305479150492236,835,2,1.0,,,0.015086258933879423,1.4646098613739014,80.11872148513794,,,,
44872,0.010376797906012654,879,1,1.0,,,0.015868342081084834,1.5547707080841064,81.68728256225586,,,,
45351,0.010354991316680405,479,3,1.0,,,0.008654077348764978,0.8274946212768555,82.53410744667053,,,,
45797,0.010326142999721922,446,0,1.0,,,0.008047125960001721,0.7368936538696289,83.28819346427917,,,,
46785,0.010418810283673212,988,4,1.0,,,0.01783219299977645,1.7176833152770996,85.01743912696838,,,,
47062,0.01035268873904786,277,0,1.0,,,0.004996843624394389,0.4576146602630615,85.4942238330841,,,,
47462,0.0103148586721109,400,1,1.0,,,0.007212793183280156,0.7160356044769287,86.22036743164062,,,,
47687,0.010240364291502848,225,1,1.0,,,0.0040573307010345104,0.4092073440551758,86.63927960395813,,,,
48141,0.010216193083002614,454,6,1.0,,,0.008185811568982902,0.7800545692443848,87.42873930931091,,,,
48808,0.010237325120901383,667,1,1.0,,,0.012033548342296854,1.1797876358032227,88.61911249160767,,,,
49193,0.01019946539338314,385,1,1.0,,,0.006943528826814142,0.6703276634216309,89.30441641807556,,,,
49505,0.010147550210147693,312,6,1.0,,,0.005630929268663747,0.5507452487945557,89.86521911621094,,,,
50566,0.010153208871140703,1061,4,0.9998508048539114,0.11161246485434116,0.053619034588336945,0.010651171038525694,7.474905729293823,97.35109949111938,,,,
51447,0.0100406963296161,881,2,0.9990040600000002,0.0005494911860957721,0.053653690963983536,2.7080133926347132e-05,10.113713264465332,119.77523636817932,,,,
51899,0.009930528250130384,452,1,0.9983442250000002,0.0005739735481458611,0.05358104407787323,1.5401096416098884e-05,5.165807723999023,124.95832586288452,,,,
52610,0.009822835196411079,711,3,0.99776854,0.000582742389459317,0.053589873015880585,2.2767307954154606e-05,8.153883457183838,133.12327909469604,,,,
53500,0.009717506411119492,890,4,0.9969760450000001,0.0006382002205612054,0.05356605723500252,2.7258164293471035e-05,10.368931293487549,143.50494647026062,,,,
54529,0.00961437576258106,1029,7,0.9960261400000001,0.0006404708998645803,0.053591612726449966,2.322544850699158e-05,11.827303409576416,155.34765148162842,,,,
54770,0.009513255681329753,241,3,0.9953974900000002,0.0007762805573293008,0.053575288504362106,7.968043706796377e-06,2.7860217094421387,158.1525363922119,,,,
55296,0.009414347347175106,526,1,0.9950178250000001,0.0006043700844321678,0.05361663177609444,1.8055602483855187e-05,6.078619956970215,164.24166345596313,,,,
55548,0.009317381741706406,252,8,0.9946327150000002,0.0006214022955221141,0.053636420518159866,8.683616711095965e-06,2.933751344680786,167.19262290000916,,,,
56014,0.009222459505018661,466,8,0.994277305,0.000605832080227315,0.05360393226146698,1.5002546307414377e-05,5.346753358840942,172.54755568504333,,,,
56393,0.009129423682955683,379,7,0.99385903,0.0006663819582151163,0.05345664918422699,1.1913120783901834e-05,4.454803943634033,177.01224422454834,,,,
56887,0.009038281931964522,494,2,0.9934268950000001,0.0006473581305321798,0.053583260625600815,1.5248583839593259e-05,5.724504232406616,182.74625849723816,,,,
57465,0.00889609687001948,578,4,0.992896255,0.0006908040447673544,0.05359695106744766,1.7218148948359164e-05,6.920018911361694,190.48153972625732,,,,
57916,0.00881426282161194,451,7,0.9923869000000002,0.0006755368262504763,0.05360972881317139,1.4813020600286099e-05,5.16817831993103,195.6596803665161,,,,
58668,0.008696909774211108,752,1,0.991791415,0.00061464776958509,0.05367099121212959,2.2518496901966517e-05,8.701175212860107,204.36904048919678,,,,
59313,0.008538420181323338,645,0,0.9910999000000001,0.0005908105901507223,0.05357036367058754,2.041657666381978e-05,7.537053346633911,211.91704535484314,,,,
59790,0.008479949371735483,477,4,0.99054451,0.0005973481012311095,0.05364444851875305,1.641685491222232e-05,5.459588050842285,217.39270687103271,,,,
60455,0.008442212299143647,665,1,0.98997922,0.01931693475634867,0.7553766965866089,1.514709138518811e-05,7.645899295806885,225.04808712005615,,,,
60806,0.008306931102036013,351,2,0.9894763000000001,0.008692484392998844,1.0843089818954468,1.1298345843897548e-05,4.0070226192474365,229.06624746322632,,,,
61844,0.008147228545139,1038,6,0.9887887450000001,0.007792570800709531,1.0848064422607422,2.8976454393614415e-05,12.110819101333618,241.1869387626648,,,,
62441,0.008104419059831012,597,1,0.9879794200000002,0.007832291966622263,1.0843713283538818,1.6452547712333405e-05,6.91012716293335,248.1170837879181,,,,
62773,0.008067018926796083,332,5,0.987519565,0.0060549620931286754,1.0839632749557495,1.0771962090529996e-05,4.711603403091431,252.83686590194702,,,,
63299,0.007993214000282977,526,5,0.987094855,0.008019778975842488,1.0844351053237915,1.4901319344744464e-05,7.716206789016724,260.56313252449036,,,,
64049,0.007903502237264569,750,1,0.986463235,0.005943096273367957,1.0846989154815674,1.8821062274128072e-05,11.123475790023804,271.7131543159485,,,,
64433,0.007805071881110234,384,7,0.9859019050000001,0.00605285697909292,1.0845719575881958,1.0684142669106224e-05,5.631954908370972,277.3614001274109,,,,
65016,0.007555487053211829,583,3,0.9854232400000001,0.0052065500468544594,1.0849182605743408,1.2811250019808532e-05,9.12024450302124,286.49320793151855,,,,
65271,0.007416473216466015,255,5,0.98500843,0.008917310533478833,1.0844594240188599,7.424596353757806e-06,3.733813762664795,290.2372622489929,,,,
67546,0.017328789373866484,2275,2,0.9837560800000003,0.006362953450833297,1.0844346284866333,1.0000380093650285,36.330567598342896,326.5801281929016,,,,
68022,0.017254501632432993,476,2,0.9823943350000002,0.006600606784971915,1.0841281414031982,1.2994173436027262e-05,6.776151657104492,333.420866727829,,,,
68369,0.017104743995284354,347,5,0.9819869500000001,0.006772174696742211,1.0846314430236816,9.338888813772425e-06,4.744976282119751,338.175790309906,,,,
68638,0.01687392307193227,269,5,0.9816820300000001,0.00800252561142767,1.0849281549453735,6.928636466341232e-06,3.746748924255371,341.9317045211792,,,,
68974,0.016828749180604716,336,2,0.981382555,0.008097804483898149,1.0837713479995728,1.0046299199757414e-05,4.596476793289185,346.54319882392883,,,,
69364,0.01678686749082963,390,4,0.9810231850000002,0.005495291484531454,1.0844184160232544,9.982821410403625e-06,5.496551513671875,352.050390958786,,,,
69804,0.016738673422442656,440,3,0.9806123350000001,0.007438007137747575,1.084207534790039,1.0734846972582095e-05,6.101227760314941,358.164005279541,,,,
70135,0.016614033865608262,331,2,0.98023069,0.045000879350378616,1.5201935768127441,8.37135148117341e-06,4.6694042682647705,362.84589862823486,,,,
70592,0.016567810706890253,457,1,0.97984063,0.019386965249482867,2.1666836738586426,1.060193377384168e-05,6.384887933731079,369.24913120269775,,,,
71087,0.016426280597188855,495,8,0.9793693900000002,0.01712579647422047,2.1668074131011963,1.251508675522927e-05,6.196112871170044,375.453551530838,,,,
71936,0.016261806980618486,849,8,0.9787041100000001,0.018877104778114454,2.1667582988739014,1.4890907924609574e-05,10.614206075668335,386.0807571411133,,,,
72276,0.016135410446041012,340,3,0.978115555,0.02208189527843501,2.1668548583984375,8.030699380014994e-06,4.1916749477386475,390.2842676639557,,,,
72698,0.016098946518732896,422,8,0.9777383650000001,0.015670847800922476,2.167445421218872,1.1091136325376288e-05,5.238282203674316,395.5301847457886,,,,
73083,0.015973465049482733,385,5,0.9773388999999999,0.020599091894668905,2.166483163833618,1.0097186698203586e-05,4.859691381454468,400.39939069747925,,,,
73327,0.015904079348400654,244,7,0.9770275450000001,0.012791734497062439,2.1663172245025635,6.623264458767153e-06,3.2062323093414307,403.61409068107605,,,,
73787,0.01577622426227895,460,6,0.9766790650000001,0.015962424152615087,2.1662633419036865,1.1682214216079954e-05,6.042271137237549,409.6710641384125,,,,
74598,0.015733496706827308,811,1,0.97604992,0.018110523272266088,2.167562484741211,1.935031607672502e-05,10.86624550819397,420.5471568107605,,,,
74878,0.015574145666636063,280,6,0.975509875,0.013971779774782056,2.1669273376464844,7.031526067748924e-06,3.5571465492248535,424.1173138618469,,,,
75855,0.015537933310997863,977,3,0.97488766,0.01835872681376697,2.1674509048461914,2.1912322212074272e-05,12.170178890228271,436.2957875728607,,,,
76688,0.01546261405724035,833,0,0.9739917100000001,0.01602434597517748,2.166779041290283,2.0050978109793523e-05,10.636033773422241,446.94843316078186,,,,
77103,0.015296376252368632,415,8,0.9733739500000002,0.01705973486943113,2.1667096614837646,9.307836115795e-06,5.139989852905273,452.100172996521,,,,
77756,0.01517136371894466,653,1,0.9728452900000001,0.019479993110769343,2.1669230461120605,1.548119597032383e-05,8.26090669631958,460.3723485469818,,,,
78475,0.015083240890011444,719,0,0.9721661500000001,0.01632443826914358,2.167010545730591,1.5179648781895603e-05,8.89424204826355,469.2776069641113,,,,
79051,0.014862183493308473,576,7,0.971525125,0.01484170568648641,2.167252779006958,1.1059438620009132e-05,7.20032262802124,476.4890949726105,,,,
79522,0.01481251429680982,471,1,0.97100686,0.02023694294887063,2.167482376098633,1.0567185694299041e-05,5.968959808349609,482.4680781364441,,,,
79774,0.014705682198097586,252,3,0.970648975,0.01392106831246639,2.1671504974365234,6.324000841004813e-06,3.3804526329040527,485.8589437007904,,,,
80687,0.014591307037793495,913,6,0.9700723000000001,0.03434561463982603,2.9228856563568115,1.459547945216856e-05,12.459579944610596,498.3267080783844,,,,
81254,0.014520274905042827,567,1,0.9693397000000001,0.028216664916824792,3.1745171546936035,1.1805042641981344e-05,7.67899489402771,506.0224630832672,,,,
81662,0.01439068380290375,408,0,0.9688570750000002,0.029653181405964995,3.1734094619750977,9.704744677492267e-06,5.336112022399902,511.368168592453,,,,
82260,0.014338818429715969,598,4,0.968359105,0.023381194925211648,3.1737613677978516,1.0498991786676018e-05,7.526481628417969,518.9054334163666,,,,
82761,0.01421602938392123,501,8,0.9678151000000002,0.025677045348333198,3.174316167831421,1.1265419994970217e-05,6.224281311035156,525.142391204834,,,,
83221,0.014157534561533965,460,7,0.9673394050000002,0.025990195131207174,3.174473285675049,1.0413649989686749e-05,5.772888898849487,530.9252436161041,,,,
83747,0.014075569384113853,526,2,0.966851335,0.01932248316685577,3.1735098361968994,1.2620969670251713e-05,6.7688446044921875,537.7021090984344,,,,
84332,0.01395776443676748,585,5,0.9663013900000001,0.024215017669812725,3.174435615539551,1.1076099247020458e-05,7.767525911331177,545.4809412956238,,,,
85048,0.013915698612156621,716,3,0.9656573950000001,0.02964277622794494,3.1735663414001465,1.4802933835653667e-05,9.650442123413086,555.1425306797028,,,,
85790,0.013813056676340916,742,8,0.964935685,0.025489605672681263,3.1747677326202393,1.4262028816460785e-05,10.118906259536743,566.2811493873596,,,,
87419,0.01372038366941294,1629,5,0.9637620400000001,0.028660268956742452,3.1739354133605957,2.269243524324339e-05,20.672580003738403,586.9663815498352,,,,
87710,0.01361970225518551,291,7,0.9628116400000002,0.017722273542516678,3.174271821975708,6.4332696649671515e-06,3.7170820236206055,590.7084686756134,,,,
88219,0.013513155140446381,509,5,0.96241564,0.025717538840537492,3.1731154918670654,1.0119542997699688e-05,6.595335483551025,597.3107297420502,,,,
88395,0.013457993163319682,176,0,0.9620765650000002,0.028236551016846648,3.1720244884490967,3.993577745973197e-06,2.3391246795654297,599.6583209037781,,,,
88648,0.013322832881097117,253,7,0.96186421,0.014396697631632883,3.1743578910827637,5.87760088876621e-06,3.48254656791687,603.1488335132599,,,,
89019,0.01320928999422719,371,2,0.96155533,0.02492605244937962,3.1745715141296387,8.128904743216478e-06,4.923325061798096,608.0828030109406,,,,
89291,0.01306826030180725,272,0,0.9612370450000001,0.017008501363521,3.1721465587615967,5.884300717298175e-06,3.5249099731445312,611.6176068782806,,,,
90000,0.013004624876798165,709,7,0.9607514500000002,0.024161086841738556,3.174342393875122,1.3475785240189004e-05,9.935324430465698,621.5641453266144,,,,
90319,0.012861956186462185,319,8,0.96024259,0.07133266926414311,4.277574062347412,6.8113450845430624e-06,4.125596284866333,625.7108614444733,,,,
90719,0.012760159605360553,400,7,0.9598866850000001,0.03387011213072887,4.276861190795898,9.014008657004527e-06,5.159795522689819,630.8860726356506,,,,
91244,0.012726135193191539,525,0,0.9594288100000001,0.028372875201850598,4.279459476470947,9.133040869073746e-06,6.9250123500823975,637.820823431015,,,,
91752,0.012583531671988824,508,2,0.9589174750000001,0.031315435617832156,4.277778148651123,1.0989715575533402e-05,6.417090654373169,644.2471897602081,,,,
92538,0.01245224064491906,786,5,0.958276945,0.02757540046399229,4.276117324829102,1.3293410351593593e-05,10.23323392868042,654.4892733097076,,,,
93274,0.01235717270563205,736,0,0.9575235550000001,0.033318569500081954,4.278343677520752,1.3782914359694579e-05,9.40602159500122,663.9070811271667,,,,
94550,0.012255880712539323,1276,0,0.9565276150000002,0.026047813842039507,4.2775797843933105,1.7969372451034353e-05,16.614994287490845,680.5351574420929,,,,
95447,0.012132887956478749,897,5,0.9554519800000001,0.02807378763137667,4.278116226196289,1.6307099138543886e-05,11.826696634292603,692.3908250331879,,,,
96496,0.01200117457375418,1049,8,0.95448871,0.02782069061411919,4.2762885093688965,1.8595262720282372e-05,14.084991216659546,706.4902894496918,,,,
96975,0.011934456713114333,479,2,0.9537323500000001,0.02429053074982231,4.277339458465576,8.737434231989028e-06,6.3918843269348145,712.8986554145813,,,,
97776,0.011812383312926823,801,6,0.95309875,0.03303893107508122,4.2778778076171875,1.4567952210313706e-05,10.209527254104614,723.1189970970154,,,,
98543,0.011763109073110489,767,5,0.9523225900000001,0.03044953400271792,4.279013156890869,1.3934958344066225e-05,9.546046495437622,732.6852471828461,,,,
